Reference Body,Name,LAN,AOP,SMA,Inclination,Eccentricity,Mass,Radius
Kepler-335,Kepler-335 b,128.2,11.1,1121984030.25,,,,2159058.4
Kepler-335,Kepler-335 c,76.0,12.8,5325684196.92,,,,1958880.8
Kepler-336,Kepler-336 b,134.0,9.0,493672973.31,,,,650577.2
Kepler-336,Kepler-336 c,233.8,3.2,1376300410.44,,,,1336900.4
Kepler-336,Kepler-336 d,282.5,2.2,2303807208.7799997,,,,1508481.2
Kepler-337,Kepler-337 b,195.5,10.6,673190418.15,,,,979440.4
Kepler-337,Kepler-337 c,202.6,13.1,1391260197.51,,,,1308303.5999999999
Kepler-338,Kepler-338 b,134.0,9.9,1750295087.19,,,,1558525.6
Kepler-338,Kepler-338 c,209.3,4.3,2573083376.04,,,,1494182.8
Kepler-338,Kepler-338 d,43.7,11.7,3844665276.9900002,,,,1915985.6
Kepler-338,Kepler-338 e,323.2,14.8,,,,5.124951e+23,993738.8
Kepler-339,Kepler-339 b,355.2,12.1,822788288.85,,,,907948.4
Kepler-339,Kepler-339 c,282.8,0.8,1032225307.83,,,,736367.6
Kepler-339,Kepler-339 d,45.3,0.4,1361340623.37,,,,743516.7999999999
Kepler-340,Kepler-340 b,233.6,13.3,2004611467.38,,,,1615719.2
Kepler-340,Kepler-340 c,72.7,7.3,2662842098.46,,,,2151909.1999999997
Kepler-341,Kepler-341 b,318.2,13.9,897587224.1999999,,,,750666.0
Kepler-341,Kepler-341 c,172.0,13.9,1196782965.6000001,,,,1086678.4
Kepler-341,Kepler-341 d,48.9,8.9,2722681246.74,,,,1179618.0
Kepler-341,Kepler-341 e,91.7,1.6,3620268470.94,,,,1272557.5999999999
Kepler-342,Kepler-342 b,315.9,6.3,1914852744.96,,,,1436989.2000000002
Kepler-342,Kepler-342 c,272.7,1.4,2767560607.95,,,,1251110.0
Kepler-342,Kepler-342 d,262.8,10.1,3620268470.94,,,,1587122.4
Kepler-343,Kepler-343 b,356.6,8.4,1316461262.1599998,,,,1537078.0
Kepler-343,Kepler-343 c,337.9,12.9,2498284440.69,,,,1286856.0
Kepler-344,Kepler-344 b,144.3,9.7,2288847421.71,,,,1665763.6
Kepler-344,Kepler-344 c,68.2,7.9,7300376090.16,,,,1880239.6
Kepler-345,Kepler-345 b,169.9,5.7,987345946.62,,,,471847.2
Kepler-345,Kepler-345 c,16.3,9.3,1151903604.3899999,,,,764964.4
Kepler-346,Kepler-346 b,161.1,3.6,1062144881.9699999,,,,1694360.4
Kepler-346,Kepler-346 c,301.1,4.0,2513244227.76,,,,1958880.8
Kepler-347,Kepler-347 b,130.5,12.3,1645576577.7,,,,1258259.2
Kepler-347,Kepler-347 c,285.7,4.4,2737641033.81,,,,1115275.2
Kepler-348,Kepler-348 b,2.2,8.7,1136943817.32,,,,972291.2000000001
Kepler-348,Kepler-348 c,92.3,10.2,2064450615.66,,,,850754.7999999999
Kepler-349,Kepler-349 b,55.7,14.5,972386159.5500001,,,,1215364.0
Kepler-349,Kepler-349 c,99.6,4.4,1570777642.35,,,,1251110.0
Kepler-350,Kepler-350 b,200.4,7.4,1555817855.28,,,,1179618.0
Kepler-350,Kepler-350 c,102.7,11.8,,,,3.606447e+23,1980328.4000000001
Kepler-350,Kepler-350 d,357.0,2.0,,,,8.921211e+23,1787300.0
Kepler-351,Kepler-351 b,108.7,8.9,3201394432.98,,,,1951731.6
Kepler-351,Kepler-351 c,145.7,14.1,4293458889.0899997,,,,2037521.9999999998
Kepler-352,Kepler-352 b,127.5,3.9,1271581900.95,,,,550488.4
Kepler-352,Kepler-352 c,15.3,5.4,1765254874.26,,,,793561.2
Kepler-353,Kepler-353 b,63.6,4.2,762949140.5699999,,,,564786.8
Kepler-353,Kepler-353 c,56.8,13.3,972386159.5500001,,,,879351.6
Kepler-354,Kepler-354 b,255.9,10.7,807828501.78,,,,1172468.8
Kepler-354,Kepler-354 c,33.9,1.9,1720375513.0500002,,,,836456.4
Kepler-354,Kepler-354 d,304.7,14.1,2184128912.22,,,,793561.2
Kepler-355,Kepler-355 b,147.7,3.7,1525898281.1399999,,,,929396.0
Kepler-355,Kepler-355 c,358.5,10.5,2677801885.5299997,,,,1730106.4
Kepler-356,Kepler-356 b,193.8,13.0,852707862.99,,,,1000888.0000000001
Kepler-356,Kepler-356 c,302.2,3.8,1720375513.0500002,,,,1151021.2
Kepler-357,Kepler-357 b,127.7,2.7,942466585.41,,,,1172468.8
Kepler-357,Kepler-357 c,230.7,3.9,1795174448.3999999,,,,1701509.5999999999
Kepler-357,Kepler-357 d,181.9,7.5,3680107619.22,,,,2187655.2
Kepler-358,Kepler-358 b,27.7,13.8,3141555284.7,,,,1737255.5999999999
Kepler-358,Kepler-358 c,353.3,9.9,5699678873.67,,,,1815896.8
Kepler-359,Kepler-359 b,207.2,2.7,2662842098.46,,,,2251998.0
Kepler-359,Kepler-359 c,55.8,12.4,4592654630.49,,,,2745292.8000000003
Kepler-359,Kepler-359 d,159.6,4.1,5565040790.04,,,,2559413.6
Kepler-360,Kepler-360 b,156.2,6.4,658230631.0799999,,,,1050932.4
Kepler-360,Kepler-360 c,344.9,0.2,1121984030.25,,,,1336900.4
Kepler-361,Kepler-361 b,51.9,2.7,1286541688.02,,,,922246.8
Kepler-361,Kepler-361 c,333.0,2.0,4487936121.0,,,,1608570.0
Kepler-362,Kepler-362 b,209.8,8.4,1301501475.09,,,,564786.8
Kepler-362,Kepler-362 c,67.2,10.6,3096675923.49,,,,922246.8
Kepler-363,Kepler-363 b,157.4,3.8,718069779.36,,,,736367.6
Kepler-363,Kepler-363 c,79.3,8.8,1181823178.53,,,,1079529.2
Kepler-363,Kepler-363 d,173.5,0.5,1600697216.49,,,,1308303.5999999999
Kepler-364,Kepler-364 b,228.4,7.7,2662842098.46,,,,986589.6000000001
Kepler-364,Kepler-364 c,109.5,3.6,4667453565.84,,,,1372646.4000000001
Kepler-365,Kepler-365 b,146.8,0.6,1466059132.8600001,,,,1301154.4
Kepler-365,Kepler-365 c,110.5,8.4,2049490828.5900002,,,,1043783.2
Kepler-366,Kepler-366 b,266.4,11.5,673190418.15,,,,929396.0
Kepler-366,Kepler-366 c,77.8,8.6,1645576577.7,,,,1143872.0
Kepler-367,Kepler-367 b,202.3,10.2,3006917201.07,,,,829307.2000000001
Kepler-367,Kepler-367 c,120.1,12.5,3784826128.71,,,,764964.4
Kepler-368,Kepler-368 b,186.6,7.4,2782520395.02,,,,2080417.2
Kepler-368,Kepler-368 c,88.3,10.3,5385523345.2,,,,2473623.1999999997
Kepler-369,Kepler-369 b,35.1,1.9,448793612.09999996,,,,722069.2000000001
Kepler-369,Kepler-369 c,217.5,3.4,1406219984.58,,,,900799.2
Kepler-370,Kepler-370 b,178.2,3.6,807828501.78,,,,1015186.3999999999
Kepler-370,Kepler-370 c,232.3,6.4,2094370189.8000002,,,,1215364.0
Kepler-371,Kepler-371 b,250.5,5.6,2991957414.0,,,,1208214.8
Kepler-371,Kepler-371 c,133.1,14.0,4682413352.91,,,,1136722.8
Kepler-372,Kepler-372 b,158.4,11.2,1121984030.25,,,,865053.2
Kepler-372,Kepler-372 c,334.2,13.9,2303807208.7799997,,,,1329751.2
Kepler-372,Kepler-372 d,166.2,0.6,3006917201.07,,,,1079529.2
Kepler-373,Kepler-373 b,231.8,12.6,897587224.1999999,,,,865053.2
Kepler-373,Kepler-373 c,26.1,1.4,1884933170.82,,,,793561.2
Kepler-374,Kepler-374 b,300.4,2.5,433833825.03000003,,,,657726.4
Kepler-374,Kepler-374 c,12.7,9.7,628311056.94,,,,700621.6
Kepler-374,Kepler-374 d,62.6,13.9,837748075.9200001,,,,836456.4
Kepler-375,Kepler-375 b,102.3,15.0,1510938494.0700002,,,,922246.8
Kepler-375,Kepler-375 c,47.6,9.2,2109329976.87,,,,1687211.2
Kepler-376,Kepler-376 b,14.3,0.3,852707862.99,,,,679174.0
Kepler-376,Kepler-376 c,248.8,14.2,1720375513.0500002,,,,1143872.0
Kepler-377,Kepler-377 b,122.4,11.4,1630616790.6299999,,,,886500.8
Kepler-377,Kepler-377 c,144.7,4.1,2722681246.74,,,,1315452.8
Kepler-378,Kepler-378 b,239.0,0.9,1675496151.8400002,,,,478996.4
Kepler-378,Kepler-378 c,292.8,4.3,2483324653.6200004,,,,443250.4
Kepler-379,Kepler-379 b,125.9,3.8,2273887634.64,,,,1058081.5999999999
Kepler-379,Kepler-379 c,324.7,13.1,4876890584.820001,,,,1458436.7999999998
Kepler-380,Kepler-380 b,94.6,4.1,747989353.5,,,,757815.2
Kepler-380,Kepler-380 c,237.5,7.0,1166863391.46,,,,807859.6
Kepler-381,Kepler-381 b,354.1,11.5,987345946.62,,,,629129.6
Kepler-381,Kepler-381 c,253.7,10.1,1750295087.19,,,,714920.0
Kepler-382,Kepler-382 b,77.7,2.5,822788288.85,,,,843605.6
Kepler-382,Kepler-382 c,176.4,13.9,1451099345.79,,,,1015186.3999999999
Kepler-383,Kepler-383 b,336.6,10.2,1421179771.65,,,,843605.6
Kepler-383,Kepler-383 c,141.0,8.0,2573083376.04,,,,793561.2
Kepler-384,Kepler-384 b,133.0,14.3,2214048486.3599997,,,,714920.0
Kepler-384,Kepler-384 c,212.4,5.9,3530509748.52,,,,722069.2000000001
Kepler-385,Kepler-385 b,348.6,8.8,1451099345.79,,,,1744404.8
Kepler-385,Kepler-385 c,269.3,11.2,1899892957.89,,,,1937433.2000000002
Kepler-386,Kepler-386 b,283.5,6.1,1436139558.72,,,,886500.8
Kepler-386,Kepler-386 c,237.7,14.4,2318766995.85,,,,1008037.2
Kepler-387,Kepler-387 b,317.0,5.2,1017265520.7600001,,,,657726.4
Kepler-387,Kepler-387 c,257.4,9.8,1466059132.8600001,,,,564786.8
Kepler-388,Kepler-388 b,249.4,0.7,538552334.52,,,,514742.39999999997
Kepler-388,Kepler-388 c,295.4,11.3,1391260197.51,,,,550488.4
Kepler-389,Kepler-389 b,203.6,4.5,613351269.87,,,,965142.0000000001
Kepler-389,Kepler-389 c,32.7,8.9,1645576577.7,,,,929396.0
Kepler-390,Kepler-390 b,129.7,5.3,972386159.5500001,,,,521891.6
Kepler-390,Kepler-390 c,84.9,14.8,1510938494.0700002,,,,500444.00000000006
Kepler-391,Kepler-391 b,139.1,5.4,1226702539.74,,,,2037521.9999999998
Kepler-391,Kepler-391 c,117.7,4.7,2408525718.27,,,,2259147.2
Kepler-392,Kepler-392 b,235.3,6.9,882627437.13,,,,636278.7999999999
Kepler-392,Kepler-392 c,168.0,2.3,1391260197.51,,,,700621.6
Kepler-393,Kepler-393 b,201.1,11.2,1361340623.37,,,,822158.0
Kepler-393,Kepler-393 c,230.2,12.7,1855013596.68,,,,850754.7999999999
Kepler-394,Kepler-394 b,305.2,11.7,1241662326.8100002,,,,1022335.5999999999
Kepler-394,Kepler-394 c,254.3,1.9,1645576577.7,,,,1058081.5999999999
Kepler-395,Kepler-395 b,287.9,10.6,912547011.27,,,,657726.4
Kepler-395,Kepler-395 c,195.7,9.7,2647882311.39,,,,843605.6
Kepler-396,Kepler-396 b,198.3,7.2,,,,4.5175494e+24,2230550.4
Kepler-396,Kepler-396 c,25.2,3.8,,,,1.0629528000000001e+24,3381571.5999999996
Kepler-397,Kepler-397 b,328.3,8.4,2154209338.08,,,,1565674.8
Kepler-397,Kepler-397 c,107.9,13.8,7180697793.599999,,,,3939209.2
Kepler-398,Kepler-398 b,79.5,8.7,658230631.0799999,,,,593383.6
Kepler-398,Kepler-398 c,269.8,5.4,1301501475.09,,,,643428.0
Kepler-399,Kepler-399 b,228.7,11.8,1540858068.2099998,,,,614831.2
Kepler-399,Kepler-399 c,141.3,8.1,2318766995.85,,,,915097.6
Kepler-399,Kepler-399 d,284.1,5.2,3904504425.27,,,,1208214.8
Kepler-400,Kepler-400 b,216.0,0.7,1301501475.09,,,,1050932.4
Kepler-400,Kepler-400 c,189.0,7.2,2004611467.38,,,,950843.6000000001
Kepler-401,Kepler-401 b,306.2,2.1,1825094022.54,,,,1093827.6
Kepler-401,Kepler-401 c,192.8,6.3,4024182721.8300004,,,,1372646.4000000001
Kepler-402,Kepler-402 b,24.3,6.0,762949140.5699999,,,,779262.8
Kepler-402,Kepler-402 c,275.6,7.0,1017265520.7600001,,,,993738.8
Kepler-402,Kepler-402 d,107.9,5.1,1301501475.09,,,,879351.6
Kepler-402,Kepler-402 e,297.3,10.2,1525898281.1399999,,,,929396.0
Kepler-403,Kepler-403 b,239.9,3.7,1136943817.32,,,,800710.4
Kepler-403,Kepler-403 c,24.7,12.0,4443056759.79,,,,1115275.2
Kepler-404,Kepler-404 b,33.7,4.0,1525898281.1399999,,,,807859.6
Kepler-404,Kepler-404 c,278.0,10.2,1765254874.26,,,,1093827.6
Kepler-405,Kepler-405 b,281.2,7.7,1421179771.65,,,,1329751.2
Kepler-405,Kepler-405 c,68.5,0.4,2812439969.16,,,,2974067.1999999997
Kepler-406,Kepler-406 b,33.3,0.6,,,,3.79626e+23,915097.6
Kepler-406,Kepler-406 c,274.1,9.2,,,,1.708317e+23,543339.2
Kepler-407,Kepler-407 b,313.2,6.7,,,,1.91141691e+23,679174.0
Kepler-407,Kepler-407 c,209.6,4.2,,,,2.3916438e+26,
Kepler-408,Kepler-408 b,50.5,12.6,,,,2.98575849e+23,521891.6
Kepler-409,Kepler-409 b,54.4,14.7,,,,1.313885586e+24,757815.2
Kepler-410 A,Kepler-410 A b,26.9,12.9,1834069894.782,-2.28,0.170000,,1808747.6
Kepler-411,Kepler-411 b,342.6,3.6,560992015.125,-2.60,0.146000,1.5289437149999998e+24,1529928.8
Kepler-412,Kepler-412 b,31.1,2.7,433385031.41789997,-9.44,,1.7861403299999998e+25,9587077.2
Kepler-413,Kepler-413 b,52.4,13.8,5315212345.971,-0.07,0.118100,4.0050543e+24,2773889.6
Kepler-414,Kepler-414 b,189.8,4.3,,,,2.087943e+23,1093827.6
Kepler-414,Kepler-414 c,222.5,4.5,,,,1.7842422e+24,1923134.8
Kepler-415,Kepler-415 b,354.2,11.9,,,,7.1559501e+24,772113.6
Kepler-415,Kepler-415 c,58.6,5.1,,,,,
Kepler-416,Kepler-416 b,330.1,0.0,,,,3.4735779e+24,1579973.2
Kepler-416,Kepler-416 c,21.2,1.5,,,,,
Kepler-417,Kepler-417 b,18.8,2.1,,,,6.643455e+23,1472735.2
Kepler-417,Kepler-417 c,239.1,9.2,,,,,
Kepler-418,Kepler-418 b,16.6,4.1,,-0.05,0.200000,2.087943e+25,8579040.0
Kepler-419,Kepler-419 b,264.6,4.5,5535121215.9,-1.05,0.833000,4.745325e+25,6863232.0
Kepler-419,Kepler-419 c,32.9,9.8,25132442277.6,-2.00,0.184000,1.3856349e+26,
KOI-1257,KOI-1257 b,307.5,11.1,5714638660.74,-0.34,0.772000,2.7522884999999997e+25,6720248.0
Kepler-421,Kepler-421 b,350.8,14.7,18235980438.33,-0.03,0.041000,,2652353.2
Kepler-422,Kepler-422 b,5.4,4.8,1226702539.74,,,8.161959e+24,8221579.999999999
Kepler-423,Kepler-423 b,14.5,2.7,536308366.4595,-2.17,0.019000,1.1293873499999998e+25,8521846.4
Kepler-424,Kepler-424 b,98.0,2.6,658230631.0799999,,,1.9550739e+25,6362788.0
Kepler-424,Kepler-424 c,115.4,3.2,10920644561.1,,,1.32299661e+26,
Kepler-425,Kepler-425 b,15.7,9.4,694134120.048,-2.98,0.330000,4.745325e+24,6991917.6
Kepler-426,Kepler-426 b,275.5,14.8,619335184.698,-4.26,0.180000,6.453642e+24,7792628.000000001
Kepler-427,Kepler-427 b,332.3,12.5,1361340623.37,-0.50,0.570000,5.504576999999999e+24,8793516.0
Kepler-428,Kepler-428 b,25.0,4.6,647758780.1309999,-0.64,0.220000,2.4106251e+25,7721136.000000001
KIC 10001893,KIC 10001893 b,115.3,9.8,,,,,
KIC 10001893,KIC 10001893 c,182.0,6.1,,,,,
KIC 10001893,KIC 10001893 d,49.6,0.1,,,,,
Kepler-430,Kepler-430 b,143.3,10.1,3356976218.508,,,,2073267.9999999998
Kepler-430,Kepler-430 c,209.6,5.6,7116370709.199,,,,1143872.0
Kepler-431,Kepler-431 b,116.7,1.1,1075608690.3330002,,,,486145.60000000003
Kepler-431,Kepler-431 c,229.0,13.0,1267093964.829,,,,428952.0
Kepler-431,Kepler-431 d,51.7,10.4,1563297748.8149998,,,,714920.0
Kepler-432,Kepler-432 b,30.1,0.2,4502895908.07,-1.83,0.513400,1.02688833e+26,8185834.0
Kepler-1574,Kepler-1574 b,275.2,10.2,,,,,822158.0
Kepler-1575,Kepler-1575 b,291.5,9.3,,,,,836456.4
Kepler-1576,Kepler-1576 b,188.5,2.3,,,,,664875.6
Kepler-1577,Kepler-1577 b,4.1,2.8,,,,,722069.2000000001
Kepler-1578,Kepler-1578 b,265.2,6.8,,,,,664875.6
Kepler-1579,Kepler-1579 b,348.8,1.7,,,,,536190.0
Kepler-1580,Kepler-1580 b,245.1,9.7,,,,,1344049.6
Kepler-1581,Kepler-1581 b,231.2,0.1,,,,,507593.19999999995
Kepler-1582,Kepler-1582 b,65.3,5.7,,,,,950843.6000000001
Kepler-1583,Kepler-1583 b,188.3,3.1,,,,,386056.8
Kepler-1584,Kepler-1584 b,302.7,6.1,,,,,1029484.7999999999
Kepler-1585,Kepler-1585 b,340.3,13.8,,,,,1143872.0
Kepler-1586,Kepler-1586 b,198.6,7.2,,,,,972291.2000000001
Kepler-1587,Kepler-1587 b,233.4,14.1,,,,,850754.7999999999
Kepler-1588,Kepler-1588 b,95.1,5.8,,,,,486145.60000000003
Kepler-1589,Kepler-1589 b,238.6,11.0,,,,,693472.4
Kepler-1590,Kepler-1590 b,269.9,1.4,,,,,729218.3999999999
Kepler-1591,Kepler-1591 b,12.8,11.4,,,,,807859.6
Kepler-432,Kepler-432 c,28.6,12.8,,,0.498000,4.6124559e+25,
Kepler-433,Kepler-433 b,316.3,5.4,1015769542.053,-0.79,0.119000,5.352726599999999e+25,10366340.0
Kepler-434,Kepler-434 b,167.1,8.1,1709903662.101,-3.54,0.131000,5.428651799999999e+25,8078595.999999999
Kepler-435,Kepler-435 b,90.3,1.9,1418187814.2359998,-4.49,0.114000,1.5944291999999999e+25,14226908.0
Kepler-436,Kepler-436 b,14.2,1.0,5071367816.7300005,-0.07,0.190000,,1715808.0
Kepler-437,Kepler-437 b,52.7,13.7,4308418676.16,-0.10,0.020000,,1358348.0
Kepler-438,Kepler-438 b,83.6,0.2,2483324653.6200004,-0.14,0.030000,,714920.0
Kepler-439,Kepler-439 b,55.6,12.9,8422360120.409999,-0.05,0.030000,,1429840.0
Kepler-440,Kepler-440 b,235.6,10.4,3620268470.94,-0.07,0.340000,,1215364.0
Kepler-441,Kepler-441 b,92.4,5.1,9574263724.800001,-0.03,0.100000,,1072380.0
Kepler-442,Kepler-442 b,108.4,3.9,6118552911.629999,-0.06,0.040000,,857904.0
Kepler-443,Kepler-443 b,172.4,0.6,7405094599.65,-0.06,0.110000,,1501332.0
Kepler-444,Kepler-444 b,86.3,3.4,625019903.7846,-2.00,0.160000,,257371.19999999998
Kepler-444,Kepler-444 c,283.5,12.4,730187206.8867,-1.80,0.310000,,314564.8
Kepler-444,Kepler-444 d,102.3,3.5,897587224.1999999,-1.84,0.180000,,336012.4
Kepler-444,Kepler-444 e,37.3,0.5,1041201180.0719999,-0.87,0.100000,,350310.8
Kepler-444,Kepler-444 f,284.1,11.4,1213238731.377,-2.04,0.290000,,471847.2
Kepler-445,Kepler-445 b,225.8,6.5,,-0.26,0.000000,,1000888.0000000001
WASP-99,WASP-99 b,109.4,6.2,,-1.20,0.000000,4.6124559e+25,7292184.0
WASP-100,WASP-100 b,150.5,4.7,,-7.40,0.000000,2.3916438e+25,9508436.0
WASP-101,WASP-101 b,301.3,3.1,,-5.00,0.000000,9.680463e+24,10223356.0
WASP-103,WASP-103 b,99.3,11.7,296951773.3395,-3.70,,2.8282137e+25,10923977.6
WASP-104,WASP-104 b,125.3,11.7,436526586.7026,-6.37,0.000000,2.41442136e+25,8128640.4
WASP-106,WASP-106 b,16.3,12.5,,-0.51,0.000000,3.0749706e+25,7292184.0
WASP-117,WASP-117 b,129.7,13.2,,-0.86,0.300000,5.694389999999999e+24,7578152.0
WD 0806-661,WD 0806-661 b,199.2,8.6,37399467675000.0,,,1.4235975e+26,
WTS-1,WTS-1 b,1.0,12.2,703109992.29,-4.50,0.100000,7.6115013e+25,10652308.0
WTS-2,WTS-2 b,70.0,6.7,277504050.1485,-6.45,0.000000,2.1259056e+25,9744359.6
WISEP J121756.91+162640.2 A,WISEP J121756.91+162640.2 A b,219.0,13.5,119678296560.0,,,4.175886e+26,6677352.800000001
XO-1,XO-1 b,331.8,11.5,,-1.19,0.000000,1.5754478999999999e+25,8150087.999999999
XO-2 N,XO-2 N b,88.3,5.6,550520164.176,-1.99,,1.07434158e+25,7099155.6
XO-2 S,XO-2 S b,231.8,13.5,1944772319.1000001,,0.180000,4.935138e+24,
XO-2 S,XO-2 S c,2.3,3.2,7114874730.492001,,0.152800,2.6004381e+25,
XO-3,XO-3 b,89.7,10.0,,-10.68,0.290000,1.38373677e+26,10080372.0
XO-4,XO-4 b,19.5,0.5,,-1.20,0.000000,2.6953445999999997e+25,8936500.0
XO-5,XO-5 b,337.9,13.2,770429034.1049999,-3.20,0.000000,2.2587746999999997e+25,8150087.999999999
Kepler-1592,Kepler-1592 b,357.1,3.5,,,,,979440.4
Kepler-1593,Kepler-1593 b,16.4,9.2,,,,,2023223.5999999999
Kepler-1594,Kepler-1594 b,53.2,11.2,,,,,679174.0
Kepler-1595,Kepler-1595 b,73.1,8.9,,,,,786412.0
Kepler-1596,Kepler-1596 b,349.2,6.9,,,,,1215364.0
Kepler-1597,Kepler-1597 b,15.6,10.3,,,,,679174.0
Kepler-1598,Kepler-1598 b,22.3,7.4,,,,,607682.0
Kepler-1599,Kepler-1599 b,31.1,6.8,,,,,1036633.9999999999
Kepler-1600,Kepler-1600 b,216.6,12.9,,,,,1994626.8000000003
Kepler-1601,Kepler-1601 b,32.3,10.1,,,,,521891.6
Kepler-1602,Kepler-1602 b,136.7,1.0,,,,,857904.0
Kepler-1603,Kepler-1603 b,311.4,7.6,,,,,822158.0
Kepler-1604,Kepler-1604 b,312.6,2.9,,,,,900799.2
Kepler-1605,Kepler-1605 b,189.9,8.5,,,,,686323.2000000001
Kepler-1606,Kepler-1606 b,330.9,7.0,,,,,1322602.0
Kepler-1607,Kepler-1607 b,230.4,1.3,,,,,586234.4
Kepler-1608,Kepler-1608 b,237.1,14.3,,,,,1100976.8
Kepler-1609,Kepler-1609 b,124.2,1.3,,,,,1415541.6
Kepler-445,Kepler-445 c,183.2,12.1,,-0.09,0.000000,,1572824.0
Kepler-445,Kepler-445 d,229.9,3.6,,-0.39,0.000000,,786412.0
Kepler-446,Kepler-446 b,140.3,7.0,,-2.58,0.000000,,929396.0
Kepler-446,Kepler-446 c,177.3,0.2,,-1.03,0.000000,,714920.0
Kepler-446,Kepler-446 d,30.1,0.4,,-1.28,0.000000,,857904.0
Kepler-447,Kepler-447 b,232.4,0.6,1150407625.6829998,-3.45,0.123000,2.6004381e+25,11796180.0
KOI-12,KOI-12 b,250.0,8.9,2303807208.7799997,,0.340000,2.087943e+25,8793516.0
Lupus-TR-3,Lupus-TR-3 b,140.6,6.9,694134120.048,-1.70,0.000000,1.5374853e+25,6362788.0
MOA-2007-BLG-192L,MOA-2007-BLG-192L b,20.6,5.7,9275067983.4,,,1.89813e+23,
MOA-2007-BLG-400L,MOA-2007-BLG-400L b,97.8,13.6,10771046690.4,,,1.5754478999999999e+25,
MOA-2008-BLG-310L,MOA-2008-BLG-310L b,15.0,14.2,24085257182.7,,,1.3974033060000002e+24,
MOA-2008-BLG-379L,MOA-2008-BLG-379L b,351.9,2.1,40391425089.0,,,7.782333e+25,
MOA-2009-BLG-266L,MOA-2009-BLG-266L b,97.5,10.9,47871318624.0,,,6.263829e+23,
MOA-2009-BLG-319L,MOA-2009-BLG-319L b,320.3,4.7,35903488968.0,,,3.037008e+24,
MOA-2009-BLG-387L,MOA-2009-BLG-387L b,217.8,12.8,26927616726.0,-38.00,,4.935138e+25,
MOA-2010-BLG-477L,MOA-2010-BLG-477L b,129.4,4.7,29919574140.0,,,2.847195e+25,
MOA-2010-BLG-073L,MOA-2010-BLG-073L b,176.9,4.7,18101342354.7,,,2.087943e+26,
HATS-9,HATS-9 b,149.0,14.1,466745356.584,,,,8836411.2
HATS-10,HATS-10 b,358.6,9.1,671844037.3137,-2.21,0.501000,9.9841638e+24,6927574.8
Kepler-449,Kepler-449 b,305.5,10.9,,,0.030000,,1308303.5999999999
Kepler-449,Kepler-449 c,48.3,9.3,,,0.050000,,1765852.4
Kepler-450,Kepler-450 b,48.6,11.4,,,0.020000,,3917761.6
Kepler-450,Kepler-450 c,197.8,7.0,,,0.020000,,1672912.8
Kepler-450,Kepler-450 d,345.8,7.0,,,0.140000,,536190.0
Kepler-92,Kepler-92 d,13.7,6.7,,,0.070000,,1315452.8
HAT-P-55,HAT-P-55 b,223.2,7.3,688748596.7027999,-2.30,0.139000,1.1047116599999999e+25,8450354.4
Kepler-452,Kepler-452 b,268.7,4.0,15647937275.220001,-0.19,,,1036633.9999999999
HAT-P-56,HAT-P-56 b,88.3,14.2,,-7.87,,4.3846803e+25,10795292.0
Kepler-1428,Kepler-1428 b,33.6,6.5,,,,,1043783.2
Kepler-1429,Kepler-1429 b,22.2,12.7,,,,,822158.0
Kepler-1430,Kepler-1430 b,248.1,1.4,,,,,750666.0
Kepler-1431,Kepler-1431 b,297.0,2.3,,,,,936545.2000000001
Kepler-1432,Kepler-1432 b,163.9,0.7,,,,,1415541.6
Kepler-1433,Kepler-1433 b,70.6,0.6,,,,,993738.8
Kepler-1434,Kepler-1434 b,117.1,2.9,,,,,707770.8
Kepler-1610,Kepler-1610 b,7.0,8.5,,,,,1029484.7999999999
Kepler-1611,Kepler-1611 b,148.8,12.3,,,,,514742.39999999997
Kepler-1612,Kepler-1612 b,287.2,12.7,,,,,657726.4
Kepler-1613,Kepler-1613 b,307.9,14.4,,,,,1329751.2
Kepler-1614,Kepler-1614 b,104.0,10.2,,,,,950843.6000000001
Kepler-1615,Kepler-1615 b,103.8,6.8,,,,,1315452.8
Kepler-1616,Kepler-1616 b,199.0,8.9,,,,,650577.2
Kepler-1617,Kepler-1617 b,308.8,6.1,,,,,764964.4
Kepler-1618,Kepler-1618 b,46.9,13.0,,,,,800710.4
Kepler-1619,Kepler-1619 b,250.2,7.3,,,,,486145.60000000003
Kepler-1620,Kepler-1620 b,313.6,14.4,,,,,1029484.7999999999
Kepler-1621,Kepler-1621 b,305.3,12.6,,,,,1379795.6
Kepler-1622,Kepler-1622 b,45.8,9.4,,,,,936545.2000000001
Kepler-1623,Kepler-1623 b,168.3,2.7,,,,,836456.4
Kepler-1624,Kepler-1624 b,9.1,11.5,,,,,3638942.8000000003
Kepler-1625,Kepler-1625 b,338.3,3.9,,,,,3867717.2
Kepler-1626,Kepler-1626 b,66.9,11.6,,,,,1286856.0
Kepler-1627,Kepler-1627 b,33.4,4.2,,,,,2352086.8000000003
MOA-2011-BLG-293L,MOA-2011-BLG-293L b,237.7,5.8,16455765777.000002,,,9.111023999999999e+25,
MOA-2011-BLG-322L,MOA-2011-BLG-322L b,26.8,11.7,64327084401.0,,,2.2018307999999998e+26,
MOA-bin-1L,MOA-bin-1L b,68.3,5.4,124166232681.00002,,,7.023081e+25,
NGC 2682 YBP 1194,NGC 2682 YBP 1194 b,229.1,1.0,,,0.300000,6.074016e+24,
NGC 2682 YBP 1514,NGC 2682 YBP 1514 b,351.5,13.4,,,0.280000,7.59252e+24,
