Name,Distance,Temperature,Mass,Radius,Ecliptic Longitude,Ecliptic Latitude
K2-192,6.91165943e+16,5222.0,1.7896230000000003e+28,56351700.0,208.812348,-0.539111
K2-193,1.286459187e+17,5817.0,2.0083547e+28,68178600.0,207.384712,-0.500379
K2-194,1.976853705e+17,5979.0,2.2072017000000006e+28,89049600.0,206.056541,1.218391
K2-195,9.80728031e+16,5713.0,1.8691618e+28,68874300.0,201.511959,-0.131791
K2-196,1.833183513e+17,6045.0,2.3066252000000003e+28,107137800.0,202.071133,0.134019
K2-197,7.70159863e+16,5667.0,1.98847e+28,64700100.0,203.447223,1.864292
HD 219666,2.9138265100000004e+16,5527.0,1.8293924000000002e+28,71657100.0,321.703214,-46.823913
HD 1397,2.46084575e+16,5521.0,2.6247804000000003e+28,162793800.0,319.966473,-58.522936
GJ 411,786853500000000.0,3563.0,7.755033000000001e+27,27132300.0,152.107126,27.393945
Gl 378,4616207200000000.0,3879.0,1.1135432000000002e+28,38959200.0,134.267991,33.524852
Qatar-7,2.2371325e+17,6387.0,2.8037427e+28,108529200.0,15.445595,34.101677
K2-286,2.3550062399999996e+16,3926.0,1.2726208e+28,43133400.0,235.128083,2.341968
K2-288 B,2.02792204e+16,3341.0,6.561951000000001e+27,22262400.0,57.399529,-1.345094
K2-168,7.57724492e+16,5502.7,1.7498536000000002e+28,57743100.0,329.203424,-4.905328
TOI-216,5.51846588e+16,5026.0,1.7299689e+28,58438800.0,18.499021,-82.476333
KELT-23 A,3.87008494e+16,5899.0,1.8691618e+28,69570000.0,163.286122,75.111993
Qatar-6,3.12087698e+16,5052.0,1.6305454e+28,50090400.0,211.532146,36.404277
TOI-1130,1.80081452e+16,4250.0,1.3521596000000003e+28,48003300.0,282.895937,-18.728676
LTT 3780,6782368600000000.0,3331.0,7.953880000000002e+27,25740900.0,161.043833,-20.678375
TOI-1235,1.22286291e+16,3872.0,1.2726208e+28,43829100.0,120.887084,52.421039
HATS-59,2.020763216e+17,5670.0,2.0680088000000004e+28,72352800.0,180.561703,-24.284094
K2-199,3.33163029e+16,4648.0,1.4515831000000001e+28,47307600.0,209.046077,5.340635
K2-200,5.71132213e+16,5233.0,1.7100842000000003e+28,54960300.0,202.295519,4.38146
K2-201,6.14208585e+16,5507.0,1.9089312000000002e+28,61221600.0,291.574014,-1.439084
K2-202,9.34936243e+16,5491.0,1.9288159000000002e+28,63308700.0,282.247031,0.470097
K2-203,5.15095901e+16,5000.0,1.5708913000000003e+28,52873200.0,11.281845,-6.146931
K2-204,1.810904759e+17,5755.0,2.0083547e+28,82092600.0,15.8253,-7.303173
K2-205,1.264982715e+17,5890.0,1.8890465000000001e+28,75135600.0,14.178523,-5.60016
K2-206,7.59514198e+16,5043.0,1.5708913000000003e+28,52873200.0,10.581086,-3.907254
K2-207,1.131958188e+17,5522.0,1.8691618e+28,64700100.0,11.008804,-4.036744
K2-208,7.98455732e+16,5582.0,1.8492771000000002e+28,59830200.0,19.531575,-7.288347
K2-209,2.36580619e+16,4720.0,1.4714678000000002e+28,49394700.0,14.06165,-4.513281
K2-210,5.473723229999999e+16,5396.0,1.8095077000000003e+28,59134500.0,16.870706,-5.46463
K2-211,8.46685223e+16,5221.0,1.7498536000000002e+28,57047400.0,20.14445,-6.65416
K2-212,3.3732872399999996e+16,4272.0,1.3322749000000002e+28,45220500.0,18.175326,-4.356453
K2-213,1.215920085e+17,5794.0,2.1276629000000004e+28,83484000.0,13.453665,-1.95564
K2-214,9.358310959999998e+16,5854.0,2.0878935000000003e+28,88353900.0,15.330305,-1.960155
K2-215,1.261033019e+17,5704.0,1.98847e+28,67482900.0,19.363943,-1.571506
NGTS-6,9.597452709999998e+16,4730.0,1.5311219000000002e+28,52177500.0,69.492854,-52.832112
K2-289,8.3529899e+16,5529.0,1.8890465000000001e+28,70961400.0,247.450457,5.837154
HD 202772 A,4.5421504e+16,6272.0,3.4201684000000005e+28,180186300.0,313.891606,-10.429758
HD 126525,1.16300033e+16,5638.0,1.7896230000000003e+28,68178600.0,232.927958,-35.107233
DS Tuc A,1.36141084e+16,5428.0,2.0083547e+28,66787200.0,311.439345,-57.686737
WASP-180 A,7.8932206e+16,6600.0,2.5850110000000002e+28,82788300.0,126.190124,-21.324994
NGTS-5,9.5502415e+16,4987.0,1.3123902000000002e+28,51481800.0,216.77518,20.465134
HD 202696,5.84925292e+16,5040.0,3.7979777e+28,447335100.0,332.497189,40.627879
DMPP-3 A,1.5089073e+16,5138.0,1.7299689e+28,63308700.0,265.308888,-84.021562
GJ 1252,6288656600000000.0,3458.0,7.556186e+27,27132300.0,294.253458,-36.085007
L 168-9,7766706900000001.0,3800.0,1.2328514000000002e+28,41742000.0,319.217904,-49.527943
TOI-125,3.4374698e+16,5320.0,1.7100842000000003e+28,59134500.0,328.784939,-64.896623
NGTS-10,1.00192679e+17,4600.0,1.391929e+28,48699000.0,92.575096,-49.017453
LHS 3844,4597693000000000.0,3036.0,2.982705e+27,13218300.0,304.887015,-54.122553
Gl 686,2517931200000000.0,3663.0,8.351574000000001e+27,29219400.0,262.954576,41.895905
K2-216,3.57447488e+16,4503.0,1.391929e+28,50090400.0,13.033432,1.303159
K2-217,1.191111057e+17,5967.0,2.1873170000000004e+28,92528100.0,12.919493,1.49758
K2-218,1.229373737e+17,5757.0,2.0878935000000003e+28,70265700.0,14.444675,1.24965
K2-219,1.013405594e+17,5753.0,2.0282394000000003e+28,82788300.0,15.262358,3.098658
K2-107,2.150578615e+17,6061.0,2.5850110000000002e+28,125921700.0,283.84239,0.428673
WASP-53,6.24885107e+16,4953.0,1.6703148000000001e+28,55656000.0,21.533158,-31.363535
WASP-81,1.243413672e+17,5870.0,2.1475476000000002e+28,89049600.0,307.379597,22.40421
TAP 26,4.535979e+16,4620.0,2.0680088000000004e+28,81396900.0,65.88483,-3.959608
K2-108,1.496533643e+17,5599.0,2.3265099e+28,122443200.0,121.9181,-3.397461
KELT-16,1.3894289959999998e+17,6236.0,2.4060487000000003e+28,94615200.0,329.468156,46.387857
HATS-22,6.4151703e+16,4803.0,1.5112372e+28,48003300.0,187.430153,-29.242562
HATS-23,2.3050179e+17,5780.0,2.2270864000000005e+28,83484000.0,281.743584,-27.293154
HATS-24,1.573707e+17,6125.0,2.1276629000000004e+28,77918400.0,269.330813,-38.310596
MASCARA-4,5.29320978e+16,7800.0,3.4798225000000005e+28,133574400.0,205.704533,-67.70662
LHS 1815,9216985900000000.0,3643.0,9.94235e+27,34785000.0,93.16324,-78.74039
HD 221416,2.93388356e+16,5080.0,2.4060487000000003e+28,204535800.0,344.762316,-17.214516
TOI-150,1.0367952e+17,6255.0,2.6844345000000003e+28,106442100.0,232.43535,-79.593405
HD 81817,8.299607290000002e+16,4140.0,8.550421000000001e+28,5829966000.0,104.481106,60.687274
HATS-54,2.3729033e+17,5702.0,2.1873170000000004e+28,91832400.0,217.450315,-33.063253
HATS-55,1.92424252e+17,6214.0,2.386164e+28,78614100.0,125.320321,-53.257783
HATS-56,1.78075747e+17,6536.0,3.1218979000000003e+28,153054000.0,202.376041,-41.067461
HATS-57,8.63996e+16,5587.0,2.0481241e+28,66787200.0,53.847452,-38.920004
HATS-58 A,1.5181644e+17,7175.0,2.9031662000000003e+28,99485100.0,209.668755,-41.402901
WASP-166,3.486841e+16,6050.0,2.3662793000000002e+28,84875400.0,155.35011,-32.835026
Kepler-1649,2.8521125100000004e+16,3240.0,3.976940000000001e+27,16001100.0,307.904002,62.340028
LHS 1140,4625464300000000.0,3216.0,3.579246e+27,14609700.0,4.102161,-18.45158
K2-42,1.238476552e+17,4613.0,1.391929e+28,44524800.0,179.003878,-6.070198
K2-44,1.490979383e+17,5912.0,2.2867405e+28,109920600.0,175.503835,-4.692764
K2-45,1.550070538e+17,4103.0,9.94235e+27,31306500.0,171.171361,-5.736426
K2-46,1.403777501e+17,6256.0,1.9089312000000002e+28,89745300.0,175.09658,-3.110517
K2-47,1.090424666e+17,5054.0,1.4913525000000003e+28,52873200.0,168.415026,-1.956402
K2-48,9.76963477e+16,4899.0,1.5311219000000002e+28,50786100.0,175.143553,1.462643
K2-49,1.428864242e+17,4175.0,1.0141197000000002e+28,31306500.0,176.159589,2.123691
K2-52,3.21437369e+17,7147.0,3.3605143e+28,152358300.0,248.873216,-3.229794
K2-53,4.2922087e+16,5263.0,1.6901995000000002e+28,56351700.0,245.868022,0.89858
K2-54,5.42589488e+16,3798.0,8.351574000000001e+27,26436600.0,333.194515,-7.748086
K2-55,4.94514282e+16,4456.0,1.391929e+28,43829100.0,329.45375,-5.97391
K2-57,8.21505911e+16,4434.0,1.3521596000000003e+28,43133400.0,338.677789,-6.214511
K2-58,5.63726533e+16,5413.0,1.7697383000000002e+28,59830200.0,330.666387,-3.009259
GJ 3138,8791159300000000.0,3717.0,1.3521596000000003e+28,34785000.0,23.84291,-27.519969
GJ 3323,1641592400000000.0,3159.0,3.181552e+27,8348400.0,73.386219,-29.552486
GJ 273,1172566000000000.0,3382.0,5.766563000000001e+27,20175300.0,112.742728,-16.50485
HIP 67537,3.4744982e+16,4985.0,4.792212700000001e+28,604563300.0,220.514027,-26.566842
KELT-12,1.110852e+17,6279.0,3.1616673000000004e+28,164880900.0,266.210819,59.978492
KELT-11,3.06842008e+16,5375.0,2.8633968e+28,187143300.0,166.832472,-15.843355
HR 5183,9716869300000000.0,5794.0,2.1276629000000004e+28,106442100.0,202.422947,16.221261
DMPP-1,1.913134e+16,6196.0,2.4060487000000003e+28,87658200.0,86.176005,-34.026739
DMPP-2,4.134838e+16,6500.0,2.8633968e+28,123834600.0,9.550916,-42.075095
TOI-813,8.18173355e+16,5907.0,2.6247804000000003e+28,134965800.0,28.441618,-80.531667
EPIC 249893012,1.0004456540000002e+17,5430.0,2.0878935000000003e+28,118964700.0,230.367064,1.156253
CoRoT-21,4.316369731e+17,6200.0,2.5651263000000004e+28,135661500.0,102.045712,-23.277442
HD 13167,4.61528149e+16,5671.0,2.6844345000000003e+28,166272300.0,19.735809,-35.109237
HD 14787,3.68864578e+16,4946.0,2.8435121000000003e+28,348545700.0,37.082333,-3.215045
HD 18015,3.83367368e+16,5603.0,2.9628203000000002e+28,217754100.0,38.001863,-24.267308
HD 72490,3.91235903e+16,4934.0,2.4060487000000003e+28,345067200.0,127.318741,-5.052782
HD 94834,3.0372545100000004e+16,4798.0,2.2072017000000006e+28,292194000.0,156.113505,16.088204
HD 180053,4.24561463e+16,5131.0,3.4798225000000005e+28,282454200.0,298.02995,56.577046
HD 4917,6.33957065e+16,4802.0,2.6247804000000003e+28,348545700.0,6.527528,-16.917516
EPIC 212737443,1.072126465e+17,4684.0,1.3720443000000001e+28,46611900.0,205.115599,2.579086
KOI-3680,2.920892763e+17,5830.0,2.0083547e+28,66787200.0,311.88959,65.398138
GJ 3779,4242837500000000.0,3324.0,5.368869000000001e+27,19479600.0,188.74413,30.543627
GJ 1265,3165928200000000.0,3236.0,3.579246e+27,13218300.0,329.007452,-6.269607
K2-59,9.69187513e+16,5055.0,1.5311219000000002e+28,50786100.0,335.309809,-4.802891
K2-60,1.53883859e+17,5500.0,1.9288159000000002e+28,77918400.0,335.116367,-4.406688
K2-61,1.266216995e+17,6293.0,2.4060487000000003e+28,94615200.0,336.147112,-4.634572
K2-62,3.48159531e+16,4880.0,1.5311219000000002e+28,50786100.0,331.827324,-1.459574
K2-63,1.618171937e+17,6771.0,2.783858e+28,113399100.0,331.014326,-1.018968
K2-64,1.564048759e+17,5312.0,1.4714678000000002e+28,50786100.0,330.312585,-0.071378
K2-65,2.40869742e+16,5213.0,1.7299689e+28,58438800.0,331.223052,0.122371
K2-66,1.605890851e+17,5887.0,2.2072017000000006e+28,116181900.0,329.749418,0.90577
K2-68,5.22933579e+16,4746.0,1.4515831000000001e+28,47307600.0,332.092377,0.174049
K2-69,5.60455691e+16,4127.0,1.0936585000000002e+28,34089300.0,333.716433,-0.368568
K2-70,7.23504079e+16,5622.0,1.8691618e+28,64700100.0,336.351188,-0.97243
K2-71,4.747658020000001e+16,4006.0,9.544656000000001e+27,29915100.0,339.395403,-1.980792
K2-72,2.05384192e+16,3360.47,5.368869000000001e+27,22958100.0,332.98824,0.852956
TYC 4282-00605-1,2.15999e+17,4300.0,1.9288159000000002e+28,1127729700.0,27.535585,59.694557
HIP 65426,3.4374698e+16,8840.0,3.8974012e+28,123138900.0,221.708529,-38.956911
K2-131,4.7427209e+16,5245.0,1.6703148000000001e+28,52177500.0,186.426324,-7.862519
KELT-20,4.3107229e+16,8720.0,3.4997072000000003e+28,108529200.0,305.144575,51.692147
NGTS-1,6.911968e+16,3916.0,1.2328514000000002e+28,39654900.0,78.336261,-59.775435
K2-136,1.83136295e+16,4499.0,1.4714678000000002e+28,45916200.0,69.272288,1.054127
K2-137,3.05947155e+16,3492.0,9.146962000000001e+27,30610800.0,188.757188,-2.963709
Kepler-1652,7.775964e+16,3638.0,7.953880000000002e+27,26436600.0,318.646349,69.273421
Kepler-1653,2.3297035e+17,4807.0,1.4316984e+28,48003300.0,313.326839,60.78646
Ross 128,1042966600000000.0,3192.0,3.3803990000000007e+27,13914000.0,176.867823,-0.48035
K2-139,4.7704922e+16,5370.0,1.9089312000000002e+28,61221600.0,288.16329,4.334441
HD 176986,8581331700000000.0,4931.0,1.5708913000000003e+28,54264600.0,285.802149,11.534219
K2-140,1.05407512e+17,5705.0,1.98847e+28,68874300.0,191.266159,-5.601775
GJ 685,4418722400000000.0,3816.0,1.0936585000000002e+28,37567800.0,238.574388,84.44617
NGTS-4,8.7201882e+16,5143.0,1.4913525000000003e+28,58438800.0,89.410515,-54.250273
HD 180617,1823648700000000.0,3557.0,8.948115000000001e+27,31306500.0,291.637173,27.175194
LSPM J2116+0234,5443174800000000.0,3475.0,8.550421000000001e+27,29915100.0,322.380435,17.542909
NSVS 14256825,2.5867731669999997e+17,40000.0,8.351574000000001e+27,13218300.0,308.57016,23.507285
HD 213885,1.48021029e+16,5978.0,2.1276629000000004e+28,76527000.0,312.625579,-46.208122
TOI-172,1.0382454790000002e+17,5645.0,2.2469711e+28,123834600.0,311.212916,-9.677544
NGTS-8,1.3400577959999998e+17,5241.0,1.7697383000000002e+28,68178600.0,326.252084,-1.384103
K2-73,8.37057839e+16,5922.0,2.0878935000000003e+28,73744200.0,333.560083,1.228579
K2-74,1.178274545e+17,6060.0,1.9089312000000002e+28,68178600.0,338.182912,-0.229842
K2-75,1.761502702e+17,5995.0,2.3066252000000003e+28,108529200.0,337.658991,1.32139
K2-77,4.39125967e+16,4970.0,1.5907760000000003e+28,52873200.0,55.900787,-6.845786
K2-79,7.9580203e+16,5926.0,2.1077782e+28,89049600.0,56.144411,-5.930114
K2-81,7.84199798e+16,4674.13,1.4913525000000003e+28,43829100.0,58.483064,-5.450574
K2-83,3.88736486e+16,3910.0,9.544656000000001e+27,29219400.0,60.995177,-4.901152
K2-84,8.86305611e+16,5652.0,1.8890465000000001e+28,64700100.0,57.372242,-3.016068
K2-85,3.00824893e+16,4268.0,1.1334279e+28,35480700.0,61.170746,-1.970115
K2-86,8.04164277e+16,5482.0,1.5708913000000003e+28,52873200.0,53.900186,-0.115632
K2-87,1.55395852e+17,5747.0,2.3066252000000003e+28,97398000.0,67.55136,-2.779035
K2-88,3.42234987e+16,3537.0,5.170022000000001e+27,18088200.0,56.955118,-0.366995
K2-89,2.66141625e+16,3691.0,6.959645e+27,22262400.0,59.377252,0.453076
K2-90,4.1626093e+16,4484.0,1.2527361000000002e+28,43133400.0,61.6985,2.013106
K2-138,5.646831e+16,5378.0,1.8492771000000002e+28,59830200.0,345.594129,-5.613468
K2-141,1.91251686e+16,4599.0,1.4118137e+28,47307600.0,351.186588,2.507044
HD 238914,1.626904468e+17,4769.0,2.9230509e+28,885626100.0,305.206287,81.509654
TYC 3318-01333-1,1.534858037e+17,4776.0,2.3662793000000002e+28,410463000.0,58.115721,31.104167
K2-156,4.6408928e+16,4597.0,1.3123902000000002e+28,45916200.0,184.983205,-4.701285
K2-157,9.28425416e+16,5456.0,1.8691618e+28,61221600.0,185.740173,-3.815146
K2-159,5.3043183e+16,5425.0,1.7896230000000003e+28,57743100.0,181.921804,-3.069848
K2-160,9.81838883e+16,5649.0,1.9487006e+28,63308700.0,185.131165,-1.649652
K2-161,2.903921413e+17,4972.0,1.9685853000000001e+28,178794900.0,184.869377,-1.700227
K2-162,3.8602107e+16,4842.0,1.4913525000000003e+28,48003300.0,185.983716,1.3777
K2-163,6.46978719e+16,4937.0,1.6504301e+28,52873200.0,182.351597,0.431702
K2-164,1.171455148e+17,5791.0,2.3463946e+28,153054000.0,172.616394,-3.25742
K2-165,4.1687807e+16,5185.0,1.6504301e+28,55656000.0,184.113222,2.836188
NGTS-9,1.912331718e+17,6330.0,2.6645498000000005e+28,96006600.0,151.567744,-32.373121
HD 220197,1.99120221e+16,5683.0,1.8095077000000003e+28,68178600.0,358.100308,18.999831
HD 233832,1.81562588e+16,4981.0,1.4118137e+28,47307600.0,148.099082,42.012156
NGTS-11,5.90788122e+16,5050.0,1.7100842000000003e+28,57743100.0,16.05581,-22.470928
GJ 887,1015195300000000.0,3688.0,9.743503e+27,32697900.0,332.684315,-27.511799
TOI-849,6.9397393e+16,5373.8,1.8492771000000002e+28,64004400.0,13.865818,-38.109576
HATS-60,1.52526151e+17,5688.0,2.1873170000000004e+28,101572200.0,337.128745,-6.577639
HATS-61,2.1414758e+17,5542.0,2.1475476000000002e+28,115486200.0,52.516164,-45.169642
HATS-62,1.59468976e+17,5416.0,1.7896230000000003e+28,64700100.0,308.234879,-6.321615
HATS-63,1.95880236e+17,5627.0,1.8492771000000002e+28,74439900.0,58.793097,-49.219129
HATS-64,3.3418131e+17,6554.0,3.1020132000000004e+28,146792700.0,159.243016,-41.10611
HATS-65,1.5274215e+17,6277.0,2.5054722000000004e+28,91136700.0,290.448501,-4.914776
HATS-66,4.7458066e+17,6626.0,2.8037427e+28,128008800.0,107.352302,-56.636618
K2-91,1.93442533e+16,3622.0,5.766563000000001e+27,19479600.0,65.698124,2.997057
HD 59686 A,2.9869576e+16,4658.0,3.7780930000000003e+28,918324000.0,111.959977,-4.620609
K2-95,5.57369991e+16,3548.0,8.749268000000001e+27,29219400.0,126.853804,0.431128
HD 3167,1.46138752e+16,5528.0,1.8691618e+28,60525900.0,9.752748,0.563151
KELT-17,6.47997e+16,7454.0,3.2610908e+28,114790500.0,124.635763,-5.52446
WASP-92,1.635421e+17,6280.0,2.3662793000000002e+28,93223800.0,221.549658,70.583716
WASP-93,7.71425e+16,6700.0,2.6446651000000006e+28,105746400.0,33.265029,42.456965
WASP-118,1.1742014209999998e+17,6410.0,2.6247804000000003e+28,118269000.0,19.072099,-5.146284
HD 111998,1.02630382e+16,6557.0,2.3463946e+28,100876500.0,193.615063,1.974195
K2-105,6.14918296e+16,5464.0,1.9685853000000001e+28,63308700.0,124.503883,-5.800266
K2-99,1.611630253e+17,6217.0,3.2412061e+28,182969100.0,208.682175,5.945823
K2-167,2.50188556e+16,5908.0,2.0282394000000003e+28,127313100.0,331.700294,-7.660674
EPIC 220674823,7.5939077e+16,5617.0,1.9288159000000002e+28,68178600.0,16.226339,4.784518
HD 106315,3.363413e+16,6327.0,2.1674323000000005e+28,90441000.0,183.342849,1.019435
HAT-P-67,9.87424e+16,6406.0,3.2610908e+28,177403500.0,245.055376,67.060417
K2-111,6.21799407e+16,5730.0,1.7498536000000002e+28,85571100.0,62.131822,0.725234
K2-114,1.49594736e+17,5044.0,1.7697383000000002e+28,58438800.0,127.229266,-6.75606
K2-115,1.291612306e+17,5657.0,1.8890465000000001e+28,61221600.0,125.871505,-6.722044
CoRoTID 223977153,1.80883734e+17,5970.0,2.1475476000000002e+28,54960300.0,100.364021,-13.815817
HATS-67,3.0301574e+17,6594.0,2.8633968e+28,100180800.0,202.647099,-41.337437
HATS-68,1.90757974e+17,6147.0,2.6844345000000003e+28,121747500.0,336.400866,-57.017871
HATS-69,1.29691971e+17,5137.0,1.7697383000000002e+28,61221600.0,281.811026,-38.241232
K2-290,8.48536643e+16,6302.0,2.3662793000000002e+28,105050700.0,237.299742,-0.659991
K2-291,2.78607853e+16,5520.0,1.8492771000000002e+28,62613000.0,77.406023,-1.300036
EPIC 248847494,1.727992e+17,4898.0,1.7896230000000003e+28,187839000.0,156.531034,2.937545
HR 858,9871154300000000.0,6201.0,2.2867405e+28,91136700.0,27.957976,-44.660778
GJ 3512,2928329300000000.0,3081.0,2.3861640000000002e+27,9739800.0,115.213681,39.538793
TOI-163,1.28519405e+17,6495.0,2.8633968e+28,114790500.0,299.514226,-83.566478
HD 9174,2.5203997600000004e+16,5577.0,2.0481241e+28,116181900.0,12.776157,-26.824713
HD 68402,2.42566877e+16,5950.0,2.2270864000000005e+28,70961400.0,230.986192,-77.167634
HD 72892,2.15597859e+16,5688.0,2.0282394000000003e+28,84875400.0,135.564976,-31.976751
HD 128356,8032077100000000.0,4875.0,1.2925055000000001e+28,59134500.0,224.959091,-9.943193
HD 147873,3.37513866e+16,5972.0,2.7440886000000003e+28,159315300.0,250.111248,-11.740395
HD 165155,1.95849379e+16,5426.0,2.0282394000000003e+28,66091500.0,271.29882,-6.484675
HD 224538,2.44510868e+16,6097.0,2.6645498000000005e+28,107137800.0,323.50486,-53.709047
WASP-85 A,4.39588822e+16,6112.0,2.1674323000000005e+28,65395800.0,173.636831,4.397746
WASP-113,1.110852e+17,5890.0,2.6247804000000003e+28,112007700.0,197.345608,59.554427
WASP-114,1.419422e+17,5940.0,2.5651263000000004e+28,99485100.0,333.717001,22.076646
HD 87646,4.17094069e+16,5770.0,2.2270864000000005e+28,107833500.0,147.358253,5.870839
HAT-P-65,2.5950737e+17,5835.0,2.4060487000000003e+28,129400200.0,322.356551,27.473753
HAT-P-66,2.8604439e+17,6002.0,2.4855875e+28,130791600.0,131.132372,38.813394
K2-237,9.5502415e+16,6099.0,2.4458181e+28,96006600.0,255.727635,-6.071918
K2-238,1.3978221e+17,5630.0,2.3662793000000002e+28,110616300.0,345.632343,-2.379315
K2-260,2.086920624e+17,6367.0,2.7639733e+28,117573300.0,77.371514,-5.997704
K2-261,6.62129506e+16,5537.0,2.1873170000000004e+28,114790500.0,164.171127,-6.210365
K2-265,4.29591154e+16,5477.0,1.8293924000000002e+28,68178600.0,337.919794,-6.363216
K2-268,1.022786122e+17,5068.0,1.6703148000000001e+28,54264600.0,132.783231,-5.337951
K2-269,1.117239399e+17,6209.0,2.3066252000000003e+28,100876500.0,129.111527,-5.140268
K2-270,8.748885209999998e+16,4877.0,1.6901995000000002e+28,53568900.0,130.019723,-4.341961
K2-271,1.763384979e+17,5644.0,1.6504301e+28,68874300.0,123.7182,-3.320637
K2-272,1.316267049e+17,5419.0,1.6106607000000002e+28,56351700.0,130.215024,-0.146135
K2-273,9.5841842e+16,5200.0,1.7896230000000003e+28,58438800.0,127.224334,0.562649
K2-274,7.18412674e+16,5065.0,1.6106607000000002e+28,51481800.0,126.421859,1.788795
K2-275,3.82904513e+16,4812.0,1.5708913000000003e+28,50786100.0,129.022282,2.545269
K2-292,3.52664653e+16,5725.0,1.98847e+28,75831300.0,207.130092,0.540937
rho CrB,5393803600000000.0,5627.0,1.7697383000000002e+28,94615200.0,227.180573,52.413338
HD 42618,7513679500000000.0,5727.0,2.0083547e+28,69570000.0,93.111492,-16.623795
HATS-18,1.9902765e+17,5600.0,2.0680088000000004e+28,70961400.0,187.183022,-28.917854
GJ 536,3212213700000000.0,3685.0,1.0340044000000002e+28,34785000.0,209.104682,9.076727
WASP-130,5.55426e+16,5625.0,2.0680088000000004e+28,66787200.0,218.216712,-30.292506
WASP-131,7.71425e+16,6030.0,2.1077782e+28,106442100.0,218.863269,-17.132849
WASP-132,3.70284e+16,4775.0,1.5907760000000003e+28,51481800.0,230.880649,-29.577839
